"accuracy","activity_type","device_model","event","battery_level","is_moving","speed","heading","recorded_at","latitude","longitude","company_token"
24,"still","ReactNative-SM-A505G-9","motionchange",0.21,FALSE,-1,-1,2019-09-16 19:01:08,-2.9184429,-79.0008332,"andresm"
17,"still","ReactNative-SM-A505G-9",NA,0.19,FALSE,-1,-1,2019-09-16 19:16:48,-2.9195343,-79.00157,"andresm"
17,"still","ReactNative-SM-A505G-9","providerchange",0.19,FALSE,-1,-1,2019-09-16 19:16:48,-2.9195343,-79.00157,"andresm"
28,"still","ReactNative-SM-A505G-9","motionchange",0.15,TRUE,-1,-1,2019-09-16 20:13:16,-2.9182372,-79.00013,"andresm"
34,"still","ReactNative-SM-A505G-9",NA,0.15,TRUE,-1,-1,2019-09-16 20:13:21,-2.9183345,-79.0000426,"andresm"
34,"still","ReactNative-SM-A505G-9",NA,0.15,TRUE,-1,-1,2019-09-16 20:13:21,-2.9183345,-79.0000426,"andresm"
3,"still","ReactNative-SM-A505G-9",NA,0.15,FALSE,0,0,2019-09-16 20:15:45,-2.9183813,-79.0001306,"andresm"
27,"still","ReactNative-SM-A505G-9","motionchange",0.14,TRUE,-1,-1,2019-09-16 20:21:41,-2.9192391,-79.0016307,"andresm"
35,"still","ReactNative-SM-A505G-9",NA,0.14,TRUE,-1,-1,2019-09-16 20:21:47,-2.9194053,-79.0015796,"andresm"
35,"still","ReactNative-SM-A505G-9",NA,0.14,TRUE,-1,-1,2019-09-16 20:21:47,-2.9194053,-79.0015796,"andresm"
3,"still","ReactNative-SM-A505G-9","motionchange",0.13,FALSE,0.08,22,2019-09-16 20:27:15,-2.9190881,-79.0017922,"andresm"
7,"walking","ReactNative-SM-A505G-9","motionchange",0.12,TRUE,0.95,278,2019-09-16 20:29:50,-2.9192013,-79.0018491,"andresm"
7,"walking","ReactNative-SM-A505G-9",NA,0.12,TRUE,0.95,278,2019-09-16 20:29:50,-2.9192013,-79.0018491,"andresm"
7,"walking","ReactNative-SM-A505G-9",NA,0.12,TRUE,0.95,278,2019-09-16 20:29:50,-2.9192013,-79.0018491,"andresm"
7,"still","ReactNative-SM-A505G-9","providerchange",0.11,TRUE,0.95,278,2019-09-16 20:29:50,-2.9192013,-79.0018491,"andresm"
22,"still","ReactNative-SM-A505G-9",NA,0.07,TRUE,-1,-1,2019-09-16 22:13:15,-2.9138149,-79.0238695,"andresm"
22,"still","ReactNative-SM-A505G-9","motionchange",0.09,FALSE,-1,-1,2019-09-16 22:18:15,-2.9138138,-79.0238675,"andresm"
22,"still","ReactNative-SM-A505G-9",NA,0.94,FALSE,-1,-1,2019-09-17 07:46:44,-2.9138231,-79.0238798,"andresm"
17,"walking","ReactNative-SM-A505G-9","motionchange",0.93,TRUE,0.32,77.64,2019-09-17 08:02:52,-2.9137721,-79.0237871,"andresm"
17,"walking","ReactNative-SM-A505G-9",NA,0.93,TRUE,0.32,77.64,2019-09-17 08:02:52,-2.9137721,-79.0237871,"andresm"
17,"walking","ReactNative-SM-A505G-9",NA,0.93,TRUE,0.32,77.64,2019-09-17 08:02:52,-2.9137721,-79.0237871,"andresm"
18,"walking","ReactNative-SM-A505G-9",NA,0.93,TRUE,0.09,89.01,2019-09-17 08:09:01,-2.9137775,-79.0237875,"andresm"
17,"still","ReactNative-SM-A505G-9","motionchange",0.92,FALSE,0,265.15,2019-09-17 08:32:17,-2.9137744,-79.023783,"andresm"
17,"walking","ReactNative-SM-A505G-9","motionchange",0.92,TRUE,0.31,191.8,2019-09-17 08:42:39,-2.9138215,-79.0238649,"andresm"
17,"walking","ReactNative-SM-A505G-9",NA,0.92,TRUE,0.31,191.8,2019-09-17 08:42:39,-2.9138215,-79.0238649,"andresm"
17,"walking","ReactNative-SM-A505G-9",NA,0.92,TRUE,0.31,191.8,2019-09-17 08:42:40,-2.9138215,-79.0238649,"andresm"
23,"still","ReactNative-SM-A505G-9","motionchange",0.91,FALSE,0.24,199.27,2019-09-17 08:49:49,-2.9138007,-79.0238617,"andresm"
20,"walking","ReactNative-SM-A505G-9","motionchange",0.91,TRUE,0.31,201,2019-09-17 08:49:54,-2.9138149,-79.0238673,"andresm"
20,"walking","ReactNative-SM-A505G-9",NA,0.91,TRUE,0.31,201,2019-09-17 08:49:54,-2.9138149,-79.0238673,"andresm"
20,"walking","ReactNative-SM-A505G-9",NA,0.91,TRUE,0.31,201,2019-09-17 08:49:54,-2.9138149,-79.0238673,"andresm"
17,"still","ReactNative-SM-A505G-9","motionchange",0.9,FALSE,-1,-1,2019-09-17 08:56:03,-2.9138346,-79.0238676,"andresm"
14,"in_vehicle","ReactNative-SM-A505G-9","motionchange",0.79,TRUE,2.19,142.02,2019-09-17 10:38:01,-2.9143756,-79.0194559,"andresm"
14,"in_vehicle","ReactNative-SM-A505G-9",NA,0.79,TRUE,2.19,142.02,2019-09-17 10:38:01,-2.9143756,-79.0194559,"andresm"
14,"in_vehicle","ReactNative-SM-A505G-9",NA,0.79,TRUE,2.19,142.02,2019-09-17 10:38:01,-2.9143756,-79.0194559,"andresm"
3,"in_vehicle","ReactNative-SM-A505G-9",NA,0.79,TRUE,18.89,34.89,2019-09-17 10:38:42,-2.9136281,-79.0172931,"andresm"
3,"in_vehicle","ReactNative-SM-A505G-9",NA,0.79,TRUE,18.89,34.89,2019-09-17 10:38:42,-2.9136281,-79.0172931,"andresm"
4,"in_vehicle","ReactNative-SM-A505G-9",NA,0.79,TRUE,15.01,86.16,2019-09-17 10:41:57,-2.9184551,-79.00709,"andresm"
4,"in_vehicle","ReactNative-SM-A505G-9",NA,0.79,TRUE,15.01,86.16,2019-09-17 10:41:57,-2.9184551,-79.00709,"andresm"
18,"still","ReactNative-SM-A505G-9","motionchange",0.77,FALSE,-1,-1,2019-09-17 10:57:10,-2.918186,-79.0006759,"andresm"
13,"walking","ReactNative-SM-A505G-9","motionchange",0.75,TRUE,0.97,23.54,2019-09-17 11:57:46,-2.9183456,-79.0005057,"andresm"
13,"walking","ReactNative-SM-A505G-9",NA,0.75,TRUE,0.97,23.54,2019-09-17 11:57:46,-2.9183456,-79.0005057,"andresm"
13,"walking","ReactNative-SM-A505G-9",NA,0.75,TRUE,0.97,23.54,2019-09-17 11:57:46,-2.9183456,-79.0005057,"andresm"
9,"walking","ReactNative-SM-A505G-9",NA,0.73,FALSE,0.27,138.22,2019-09-17 12:11:41,-2.9186513,-78.9998744,"andresm"
10,"walking","ReactNative-SM-A505G-9",NA,0.73,TRUE,0.01,90.45,2019-09-17 12:11:52,-2.9186997,-78.9998378,"andresm"
10,"walking","ReactNative-SM-A505G-9","motionchange",0.73,TRUE,0.01,90.45,2019-09-17 12:11:52,-2.9186997,-78.9998378,"andresm"
10,"walking","ReactNative-SM-A505G-9",NA,0.73,TRUE,0.01,90.45,2019-09-17 12:11:52,-2.9186997,-78.9998378,"andresm"
22,"still","ReactNative-SM-A505G-9","motionchange",0.69,FALSE,0.36,246.17,2019-09-17 12:25:55,-2.9186267,-79.0000148,"andresm"
11,"walking","ReactNative-SM-A505G-9","motionchange",0.61,TRUE,0.5,355.4,2019-09-17 12:43:28,-2.9184657,-78.999908,"andresm"
11,"walking","ReactNative-SM-A505G-9",NA,0.61,TRUE,0.5,355.4,2019-09-17 12:43:28,-2.9184657,-78.999908,"andresm"
11,"walking","ReactNative-SM-A505G-9",NA,0.61,TRUE,0.5,355.4,2019-09-17 12:43:28,-2.9184657,-78.999908,"andresm"
7,"walking","ReactNative-SM-A505G-9",NA,0.59,TRUE,0.71,45.26,2019-09-17 12:58:45,-2.9170174,-78.9981807,"andresm"
7,"walking","ReactNative-SM-A505G-9",NA,0.58,TRUE,0.67,51.32,2019-09-17 13:03:22,-2.9157479,-78.9963175,"andresm"
10,"walking","ReactNative-SM-A505G-9",NA,0.58,TRUE,1.04,69.54,2019-09-17 13:07:53,-2.9153053,-78.9941073,"andresm"
9,"walking","ReactNative-SM-A505G-9",NA,0.58,TRUE,0.83,267.38,2019-09-17 13:12:31,-2.9143252,-78.9961364,"andresm"
8,"walking","ReactNative-SM-A505G-9",NA,0.57,TRUE,1.09,213.87,2019-09-17 13:16:32,-2.915699,-78.9979342,"andresm"
9,"walking","ReactNative-SM-A505G-9",NA,0.57,TRUE,0.94,287.94,2019-09-17 13:20:25,-2.9162427,-79.0001181,"andresm"
7,"walking","ReactNative-SM-A505G-9",NA,0.56,TRUE,0.95,176.8,2019-09-17 13:27:57,-2.9185076,-79.0001518,"andresm"
24,"still","ReactNative-SM-A505G-9","motionchange",0.53,FALSE,0.01,243.92,2019-09-17 13:37:08,-2.9184876,-79.0000337,"andresm"
8,"walking","ReactNative-SM-A505G-9","motionchange",0.44,TRUE,0,359.92,2019-09-17 14:10:27,-2.9183792,-79.0001447,"andresm"
8,"walking","ReactNative-SM-A505G-9",NA,0.44,TRUE,0,359.92,2019-09-17 14:10:27,-2.9183792,-79.0001447,"andresm"
8,"walking","ReactNative-SM-A505G-9",NA,0.44,TRUE,0,359.92,2019-09-17 14:10:27,-2.9183792,-79.0001447,"andresm"
16,"still","ReactNative-SM-A505G-9","motionchange",0.42,FALSE,-1,-1,2019-09-17 14:27:19,-2.9179496,-78.9992519,"andresm"
11,"walking","ReactNative-SM-A505G-9",NA,0.42,TRUE,0.46,269.07,2019-09-17 14:38:36,-2.917946,-78.9993975,"andresm"
11,"walking","ReactNative-SM-A505G-9",NA,0.42,TRUE,0.46,269.07,2019-09-17 14:38:36,-2.917946,-78.9993975,"andresm"
11,"walking","ReactNative-SM-A505G-9","motionchange",0.42,TRUE,0.46,269.07,2019-09-17 14:38:36,-2.917946,-78.9993975,"andresm"
5,"still","ReactNative-SM-A505G-9","motionchange",0.41,FALSE,6.6,269.36,2019-09-17 14:52:21,-2.9178705,-79.0003181,"andresm"
4,"still","ReactNative-SM-A505G-9","motionchange",0.41,TRUE,11.83,261.78,2019-09-17 14:52:51,-2.9180855,-79.0020549,"andresm"
4,"still","ReactNative-SM-A505G-9",NA,0.41,TRUE,11.83,261.78,2019-09-17 14:52:51,-2.9180855,-79.0020549,"andresm"
4,"still","ReactNative-SM-A505G-9",NA,0.41,TRUE,11.83,261.78,2019-09-17 14:52:51,-2.9180855,-79.0020549,"andresm"
4,"still","ReactNative-SM-A505G-9",NA,0.41,TRUE,11.83,261.78,2019-09-17 14:52:51,-2.9180855,-79.0020549,"andresm"
11,"in_vehicle","ReactNative-SM-A505G-9",NA,0.41,TRUE,11.42,344.18,2019-09-17 14:54:17,-2.91743,-79.008802,"andresm"
7,"in_vehicle","ReactNative-SM-A505G-9",NA,0.41,TRUE,6.32,325.33,2019-09-17 14:56:26,-2.9137183,-79.0144851,"andresm"
7,"in_vehicle","ReactNative-SM-A505G-9",NA,0.41,TRUE,6.32,325.33,2019-09-17 14:56:26,-2.9137183,-79.0144851,"andresm"
5,"in_vehicle","ReactNative-SM-A505G-9",NA,0.41,TRUE,12.98,307.01,2019-09-17 14:57:15,-2.9108473,-79.0179848,"andresm"
5,"in_vehicle","ReactNative-SM-A505G-9",NA,0.41,TRUE,12.98,307.01,2019-09-17 14:57:15,-2.9108473,-79.0179848,"andresm"
23,"still","ReactNative-SM-A505G-9","motionchange",0.39,FALSE,1.06,330.08,2019-09-17 15:17:20,-2.9136621,-79.0237677,"andresm"
21,"walking","ReactNative-SM-A505G-9","motionchange",0.29,TRUE,1.3,44.12,2019-09-17 16:22:56,-2.9136261,-79.0238285,"andresm"
21,"walking","ReactNative-SM-A505G-9",NA,0.29,TRUE,1.3,44.12,2019-09-17 16:22:56,-2.9136261,-79.0238285,"andresm"
21,"walking","ReactNative-SM-A505G-9",NA,0.29,TRUE,1.3,44.12,2019-09-17 16:22:56,-2.9136261,-79.0238285,"andresm"
26,"still","ReactNative-SM-A505G-9","motionchange",0.24,FALSE,-1,-1,2019-09-17 16:49:14,-2.9137259,-79.0236316,"andresm"
10,"walking","ReactNative-SM-A505G-9","motionchange",0.24,TRUE,0,270.23,2019-09-17 16:53:51,-2.9137628,-79.0238176,"andresm"
10,"walking","ReactNative-SM-A505G-9",NA,0.24,TRUE,0,270.23,2019-09-17 16:53:51,-2.9137628,-79.0238176,"andresm"
10,"walking","ReactNative-SM-A505G-9",NA,0.24,TRUE,0,261.37,2019-09-17 16:53:52,-2.9137633,-79.0238183,"andresm"
9,"still","ReactNative-SM-A505G-9","motionchange",0.23,FALSE,0.63,80.3,2019-09-17 16:59:54,-2.9137903,-79.0238608,"andresm"
13,"walking","ReactNative-SM-A505G-9","motionchange",0.23,TRUE,0.08,51.69,2019-09-17 17:03:35,-2.9137011,-79.0237337,"andresm"
13,"walking","ReactNative-SM-A505G-9",NA,0.23,TRUE,0.08,51.69,2019-09-17 17:03:35,-2.9137011,-79.0237337,"andresm"
13,"walking","ReactNative-SM-A505G-9",NA,0.23,TRUE,0.08,51.69,2019-09-17 17:03:35,-2.9137011,-79.0237337,"andresm"
13,"still","ReactNative-SM-A505G-9",NA,0.22,FALSE,1.26,211.79,2019-09-17 17:11:54,-2.9136736,-79.0237367,"andresm"
17,"still","ReactNative-SM-A505G-9",NA,0.33,FALSE,-1,-1,2019-09-17 17:31:06,-2.9138155,-79.0238692,"andresm"
22,"still","ReactNative-SM-A505G-9",NA,0.38,TRUE,0.09,314.02,2019-09-17 18:37:39,-2.9190765,-79.0017663,"andresm"
16,"still","ReactNative-SM-A505G-9","motionchange",0.38,TRUE,0.02,315.59,2019-09-17 18:37:40,-2.9190772,-79.0017656,"andresm"
16,"still","ReactNative-SM-A505G-9",NA,0.38,TRUE,0.02,315.59,2019-09-17 18:37:40,-2.9190772,-79.0017656,"andresm"
30,"still","ReactNative-SM-A505G-9",NA,0.37,TRUE,-1,-1,2019-09-17 18:39:06,-2.9192768,-79.0019228,"andresm"
22,"still","ReactNative-SM-A505G-9","motionchange",0.36,FALSE,-1,-1,2019-09-17 18:42:59,-2.9197519,-79.0021031,"andresm"
15,"walking","ReactNative-SM-A505G-9","motionchange",0.36,TRUE,0.05,102.15,2019-09-17 18:43:34,-2.9196565,-79.0021725,"andresm"
15,"walking","ReactNative-SM-A505G-9",NA,0.36,TRUE,0.05,102.15,2019-09-17 18:43:34,-2.9196565,-79.0021725,"andresm"
15,"walking","ReactNative-SM-A505G-9",NA,0.36,TRUE,0.05,102.15,2019-09-17 18:43:34,-2.9196565,-79.0021725,"andresm"
15,"walking","ReactNative-SM-A505G-9",NA,0.36,TRUE,0.05,102.15,2019-09-17 18:43:34,-2.9196565,-79.0021725,"andresm"
15,"walking","ReactNative-SM-A505G-9",NA,0.36,TRUE,0.05,102.15,2019-09-17 18:43:34,-2.9196565,-79.0021725,"andresm"
22,"still","ReactNative-SM-A505G-9","motionchange",0.35,FALSE,-1,-1,2019-09-17 18:53:33,-2.9192232,-79.0017791,"andresm"
23,"walking","ReactNative-SM-A505G-9","motionchange",0.35,TRUE,0.01,253.28,2019-09-17 19:01:16,-2.9193469,-79.0016571,"andresm"
23,"walking","ReactNative-SM-A505G-9",NA,0.35,TRUE,0.01,253.28,2019-09-17 19:01:16,-2.9193469,-79.0016571,"andresm"
23,"walking","ReactNative-SM-A505G-9",NA,0.35,TRUE,0.01,253.28,2019-09-17 19:01:16,-2.9193469,-79.0016571,"andresm"
12,"walking","ReactNative-SM-A505G-9",NA,0.35,FALSE,0.48,112.7,2019-09-17 19:01:53,-2.9193485,-79.0017089,"andresm"
12,"walking","ReactNative-SM-A505G-9","motionchange",0.35,TRUE,0.54,108.3,2019-09-17 19:01:53,-2.9193491,-79.0017052,"andresm"
12,"walking","ReactNative-SM-A505G-9",NA,0.35,TRUE,0.54,108.3,2019-09-17 19:01:53,-2.9193491,-79.0017052,"andresm"
12,"walking","ReactNative-SM-A505G-9",NA,0.35,TRUE,0.54,108.3,2019-09-17 19:01:53,-2.9193491,-79.0017052,"andresm"
1900,"walking","ReactNative-SM-A505G-9",NA,0.33,TRUE,-1,-1,2019-09-17 19:21:58,-2.9144928,-78.9982787,"andresm"
1100,"walking","ReactNative-SM-A505G-9",NA,0.33,TRUE,-1,-1,2019-09-17 19:22:04,-2.9154548,-79.0025186,"andresm"
1900,"walking","ReactNative-SM-A505G-9",NA,0.33,TRUE,-1,-1,2019-09-17 19:22:10,-2.9144928,-78.9982787,"andresm"
30,"walking","ReactNative-SM-A505G-9",NA,0.33,TRUE,-1,-1,2019-09-17 19:22:55,-2.9189178,-79.001946,"andresm"
64,"walking","ReactNative-SM-A505G-9",NA,0.33,TRUE,-1,-1,2019-09-17 19:23:06,-2.9193726,-79.00787,"andresm"
45,"walking","ReactNative-SM-A505G-9",NA,0.33,TRUE,-1,-1,2019-09-17 19:23:15,-2.9188182,-79.0025373,"andresm"
1400,"walking","ReactNative-SM-A505G-9",NA,0.33,TRUE,-1,-1,2019-09-17 19:24:18,-2.9167306,-79.0074649,"andresm"
28,"walking","ReactNative-SM-A505G-9",NA,0.33,TRUE,-1,-1,2019-09-17 19:24:25,-2.9188674,-79.0025319,"andresm"
16,"still","ReactNative-SM-A505G-9","motionchange",0.33,FALSE,0.09,207.25,2019-09-17 19:32:22,-2.9189427,-79.0027064,"andresm"
17,"walking","ReactNative-SM-A505G-9","motionchange",0.32,TRUE,2.91,95.15,2019-09-17 19:45:52,-2.9189157,-79.0029073,"andresm"
17,"walking","ReactNative-SM-A505G-9",NA,0.32,TRUE,2.91,95.15,2019-09-17 19:45:52,-2.9189157,-79.0029073,"andresm"
17,"walking","ReactNative-SM-A505G-9",NA,0.32,TRUE,2.91,95.15,2019-09-17 19:45:52,-2.9189157,-79.0029073,"andresm"
17,"walking","ReactNative-SM-A505G-9",NA,0.32,TRUE,2.91,95.15,2019-09-17 19:45:52,-2.9189157,-79.0029073,"andresm"
17,"still","ReactNative-SM-A505G-9","motionchange",0.29,FALSE,0.06,181.54,2019-09-17 20:05:00,-2.9197703,-79.0018783,"andresm"
20,"walking","ReactNative-SM-A505G-9","motionchange",0.27,TRUE,0.11,143.82,2019-09-17 20:10:37,-2.9197596,-79.0018734,"andresm"
20,"walking","ReactNative-SM-A505G-9",NA,0.27,TRUE,0.11,143.82,2019-09-17 20:10:37,-2.9197596,-79.0018734,"andresm"
20,"walking","ReactNative-SM-A505G-9",NA,0.27,TRUE,0.11,143.82,2019-09-17 20:10:37,-2.9197596,-79.0018734,"andresm"
22,"still","ReactNative-SM-A505G-9",NA,0.59,TRUE,-1,-1,2019-09-17 20:58:18,-2.9196016,-79.0016358,"andresm"
10,"still","ReactNative-SM-A505G-9","motionchange",0.56,FALSE,0.3,-1,2019-09-17 21:07:27,-2.9199659,-79.0016397,"andresm"
9,"walking","ReactNative-SM-A505G-9",NA,0.55,TRUE,0.63,311.73,2019-09-17 21:20:21,-2.9196825,-79.0016711,"andresm"
9,"walking","ReactNative-SM-A505G-9",NA,0.55,TRUE,0.63,311.73,2019-09-17 21:20:21,-2.9196825,-79.0016711,"andresm"
9,"walking","ReactNative-SM-A505G-9","motionchange",0.55,TRUE,0.63,311.73,2019-09-17 21:20:21,-2.9196825,-79.0016711,"andresm"
17,"still","ReactNative-SM-A505G-9","motionchange",0.54,FALSE,-1,-1,2019-09-17 21:37:19,-2.9199694,-79.001667,"andresm"
8,"walking","ReactNative-SM-A505G-9","motionchange",0.52,TRUE,0.35,83.15,2019-09-17 21:54:43,-2.9196118,-79.0016469,"andresm"
8,"walking","ReactNative-SM-A505G-9",NA,0.52,TRUE,0.35,83.15,2019-09-17 21:54:43,-2.9196118,-79.0016469,"andresm"
8,"walking","ReactNative-SM-A505G-9",NA,0.52,TRUE,0.35,83.15,2019-09-17 21:54:43,-2.9196118,-79.0016469,"andresm"
3,"in_vehicle","ReactNative-SM-A505G-9",NA,0.51,TRUE,16.5,297.69,2019-09-17 21:57:08,-2.9197758,-79.0039115,"andresm"
3,"in_vehicle","ReactNative-SM-A505G-9",NA,0.51,TRUE,16.5,297.69,2019-09-17 21:57:08,-2.9197758,-79.0039115,"andresm"
4,"in_vehicle","ReactNative-SM-A505G-9",NA,0.51,TRUE,18.67,259.41,2019-09-17 21:58:03,-2.9201365,-79.012917,"andresm"
4,"in_vehicle","ReactNative-SM-A505G-9",NA,0.51,TRUE,18.67,259.41,2019-09-17 21:58:03,-2.9201365,-79.012917,"andresm"
3,"in_vehicle","ReactNative-SM-A505G-9",NA,0.5,TRUE,4.64,249.77,2019-09-17 22:03:12,-2.9146306,-79.0227624,"andresm"
3,"in_vehicle","ReactNative-SM-A505G-9",NA,0.5,TRUE,4.64,249.77,2019-09-17 22:03:12,-2.9146306,-79.0227624,"andresm"
19,"still","ReactNative-SM-A505G-9","motionchange",0.49,FALSE,0.22,233.17,2019-09-17 22:17:10,-2.9137711,-79.0237829,"andresm"
24,"walking","ReactNative-SM-A505G-9","motionchange",0.82,TRUE,0.04,39.16,2019-09-18 10:45:07,-2.9137422,-79.0237902,"andresm"
24,"walking","ReactNative-SM-A505G-9",NA,0.82,TRUE,0.04,39.16,2019-09-18 10:45:07,-2.9137422,-79.0237902,"andresm"
24,"walking","ReactNative-SM-A505G-9",NA,0.82,TRUE,0.04,39.16,2019-09-18 10:45:07,-2.9137422,-79.0237902,"andresm"
17,"still","ReactNative-SM-A505G-9","motionchange",0.81,FALSE,0.07,196.81,2019-09-18 10:52:22,-2.9137742,-79.0237818,"andresm"
27,"walking","ReactNative-SM-A505G-9","motionchange",0.65,TRUE,-1,-1,2019-09-18 12:27:20,-2.9131982,-79.0239485,"andresm"
28,"walking","ReactNative-SM-A505G-9",NA,0.65,TRUE,0.56,187.93,2019-09-18 12:27:29,-2.913225,-79.0239527,"andresm"
28,"walking","ReactNative-SM-A505G-9",NA,0.65,TRUE,0.56,187.93,2019-09-18 12:27:29,-2.913225,-79.0239527,"andresm"
16,"walking","ReactNative-SM-A505G-9",NA,0.64,TRUE,0,83.75,2019-09-18 12:31:39,-2.9113862,-79.0226427,"andresm"
9,"walking","ReactNative-SM-A505G-9",NA,0.64,TRUE,0.61,215.72,2019-09-18 12:43:43,-2.913285,-79.0238657,"andresm"
22,"still","ReactNative-SM-A505G-9","motionchange",0.62,FALSE,0.01,193.49,2019-09-18 12:55:12,-2.9138137,-79.0238652,"andresm"
22,"walking","ReactNative-SM-A505G-9","motionchange",0.55,TRUE,-1,-1,2019-09-18 13:45:23,-2.9136462,-79.0238097,"andresm"
22,"walking","ReactNative-SM-A505G-9",NA,0.55,TRUE,-1,-1,2019-09-18 13:45:33,-2.9136462,-79.0238097,"andresm"
22,"walking","ReactNative-SM-A505G-9",NA,0.55,TRUE,-1,-1,2019-09-18 13:45:33,-2.9136462,-79.0238097,"andresm"
29,"still","ReactNative-SM-A505G-9",NA,0.54,TRUE,-1,-1,2019-09-18 13:50:16,-2.9138191,-79.0204237,"andresm"
13,"in_vehicle","ReactNative-SM-A505G-9",NA,0.54,TRUE,10.51,106.96,2019-09-18 13:50:40,-2.9147317,-79.0183034,"andresm"
13,"in_vehicle","ReactNative-SM-A505G-9",NA,0.54,TRUE,10.51,106.96,2019-09-18 13:50:40,-2.9147317,-79.0183034,"andresm"
8,"in_vehicle","ReactNative-SM-A505G-9",NA,0.54,TRUE,13.97,95,2019-09-18 13:52:39,-2.915735,-79.0115441,"andresm"
8,"in_vehicle","ReactNative-SM-A505G-9",NA,0.54,TRUE,13.97,95,2019-09-18 13:52:39,-2.915735,-79.0115441,"andresm"
8,"in_vehicle","ReactNative-SM-A505G-9",NA,0.54,TRUE,13.72,80.97,2019-09-18 13:55:42,-2.9182432,-79.0028428,"andresm"
24,"walking","ReactNative-SM-A505G-9",NA,0.53,FALSE,0.21,244.33,2019-09-18 14:00:51,-2.9190727,-78.9999962,"andresm"
15,"walking","ReactNative-SM-A505G-9","motionchange",0.52,TRUE,2.66,269.48,2019-09-18 14:03:51,-2.9187803,-78.9999221,"andresm"
15,"walking","ReactNative-SM-A505G-9",NA,0.52,TRUE,2.66,269.48,2019-09-18 14:03:51,-2.9187803,-78.9999221,"andresm"
15,"walking","ReactNative-SM-A505G-9",NA,0.52,TRUE,2.66,269.48,2019-09-18 14:03:51,-2.9187803,-78.9999221,"andresm"
15,"walking","ReactNative-SM-A505G-9",NA,0.52,TRUE,2.66,269.48,2019-09-18 14:03:51,-2.9187803,-78.9999221,"andresm"
1800,"walking","ReactNative-SM-A505G-9",NA,0.52,TRUE,-1,-1,2019-09-18 14:11:46,-2.9151516,-79.0028719,"andresm"
1800,"walking","ReactNative-SM-A505G-9",NA,0.52,TRUE,-1,-1,2019-09-18 14:11:58,-2.9181841,-78.9993387,"andresm"
1800,"walking","ReactNative-SM-A505G-9",NA,0.52,TRUE,-1,-1,2019-09-18 14:13:20,-2.9151516,-79.0028719,"andresm"
1900,"walking","ReactNative-SM-A505G-9",NA,0.51,TRUE,-1,-1,2019-09-18 14:16:18,-2.9144928,-78.9982787,"andresm"
3,"still","ReactNative-SM-A505G-9","motionchange",0.49,FALSE,0.56,179.96,2019-09-18 14:24:48,-2.9174912,-78.9993908,"andresm"
17,"still","ReactNative-SM-A505G-9",NA,0.46,TRUE,0.56,49.54,2019-09-18 14:38:53,-2.9175411,-78.9993761,"andresm"
17,"still","ReactNative-SM-A505G-9",NA,0.46,TRUE,0.56,49.54,2019-09-18 14:38:53,-2.9175411,-78.9993761,"andresm"
17,"still","ReactNative-SM-A505G-9","motionchange",0.46,TRUE,0.56,49.54,2019-09-18 14:38:56,-2.9175411,-78.9993761,"andresm"
11,"still","ReactNative-SM-A505G-9","motionchange",0.44,FALSE,3.48,168.29,2019-09-18 14:44:01,-2.9174728,-78.9994006,"andresm"
61,"in_vehicle","ReactNative-SM-A505G-9","motionchange",0.44,TRUE,2.96,251.99,2019-09-18 14:48:00,-2.9176689,-78.9994408,"andresm"
61,"in_vehicle","ReactNative-SM-A505G-9",NA,0.44,TRUE,2.96,251.99,2019-09-18 14:48:00,-2.9176689,-78.9994408,"andresm"
61,"in_vehicle","ReactNative-SM-A505G-9",NA,0.44,TRUE,2.96,251.99,2019-09-18 14:48:00,-2.9176689,-78.9994408,"andresm"
61,"in_vehicle","ReactNative-SM-A505G-9",NA,0.44,TRUE,2.96,251.99,2019-09-18 14:48:00,-2.9176689,-78.9994408,"andresm"
2294,"in_vehicle","ReactNative-SM-A505G-9",NA,0.44,TRUE,-1,-1,2019-09-18 14:49:49,-2.9128215,-78.9976692,"andresm"
122,"in_vehicle","ReactNative-SM-A505G-9",NA,0.44,TRUE,-1,-1,2019-09-18 14:50:07,-2.9179554,-78.9992611,"andresm"
29,"in_vehicle","ReactNative-SM-A505G-9",NA,0.44,TRUE,-1,-1,2019-09-18 14:58:40,-2.9184807,-79.0043836,"andresm"
21,"in_vehicle","ReactNative-SM-A505G-9",NA,0.44,TRUE,1.63,241.37,2019-09-18 14:58:45,-2.9183401,-79.0046515,"andresm"
9,"in_vehicle","ReactNative-SM-A505G-9",NA,0.44,TRUE,13.28,270.7,2019-09-18 14:59:04,-2.9183257,-79.0069611,"andresm"
9,"in_vehicle","ReactNative-SM-A505G-9",NA,0.44,TRUE,13.28,270.7,2019-09-18 14:59:04,-2.9183257,-79.0069611,"andresm"
8,"in_vehicle","ReactNative-SM-A505G-9",NA,0.44,TRUE,6.74,269.02,2019-09-18 15:01:24,-2.9152561,-79.0154632,"andresm"
8,"in_vehicle","ReactNative-SM-A505G-9",NA,0.44,TRUE,6.74,269.02,2019-09-18 15:01:24,-2.9152561,-79.0154632,"andresm"
7,"in_vehicle","ReactNative-SM-A505G-9",NA,0.44,TRUE,11.18,278.31,2019-09-18 15:03:35,-2.913103,-79.0195295,"andresm"
7,"in_vehicle","ReactNative-SM-A505G-9",NA,0.44,TRUE,11.18,278.31,2019-09-18 15:03:35,-2.913103,-79.0195295,"andresm"
