"user","tripid","ox","oy","dx","dy","olong","olat","dlong","dlat","starttime","endtime","mode","points","tdistance","ttime","date","wday","hour","day","departureseconds","arrivalseconds","stayindestination","dtrips","home"
"fsacoto",359,739999.089688464,9694959.85994941,739998.172731295,9694963.29057352,-78.8412167,-2.7578036,-78.841225,-2.7577726,2023-05-31 20:55:04,2023-05-31 21:19:43,"walking",5,36.0126083451929,1479.10100007057,2023-05-31 20:55:04,4,21,"2023-05-31",1685584504.228,1685585983.329,3196.27200007439,39,"N"
"fsacoto",360,739996.492636065,9694962.97284691,740011.520648942,9694957.56986368,-78.8412401,-2.7577755,-78.8411049,-2.7578241,2023-05-31 22:12:59,2023-05-31 22:59:40,"walking",3,18.6830336905038,2800.97699999809,2023-05-31 22:12:59,4,22,"2023-05-31",1685589179.601,1685591980.578,0,39,"N"
"fsacoto",361,740011.520648942,9694957.56986368,722346.067533601,9677252.62922542,-78.8411049,-2.7578241,-78.999662,-2.9181831,2023-05-31 22:59:40,2023-06-01 07:10:04,"in_vehicle",723,34420.9857532025,29423.8009998798,2023-05-31 22:59:40,4,7,"2023-05-31",1685591980.578,1685621404.379,0,22,"N"
"fsacoto",362,722346.067533601,9677252.62922542,722364.054927225,9677237.45599295,-78.999662,-2.9181831,-78.9995,-2.91832,2023-06-01 07:10:04,2023-06-01 09:10:03,"walking",7,46.6620354033309,7198.72699999809,2023-06-01 07:10:04,5,9,"2023-06-01",1685621404.379,1685628603.106,0,2,"N"
"fsacoto",363,722364.054927225,9677237.45599295,722305.013161282,9677184.17399501,-78.9995,-2.91832,-79.0000301,-2.9188027,2023-06-01 09:10:03,2023-06-01 09:40:03,"walking",25,291.159981362542,1799.89800000191,2023-06-01 09:10:03,5,9,"2023-06-01",1685628603.106,1685630403.004,0,3,"N"
"fsacoto",364,722305.013161282,9677184.17399501,722306.736437492,9677183.99396951,-79.0000301,-2.9188027,-79.0000146,-2.9188043,2023-06-01 09:40:03,2023-06-01 10:52:14,"still",9,24.1494071360687,4331.10500001907,2023-06-01 09:40:03,5,10,"2023-06-01",1685630403.004,1685634734.109,0,3,"N"
"fsacoto",365,722306.736437492,9677183.99396951,722217.596529715,9677239.06569066,-79.0000146,-2.9188043,-79.0008171,-2.9183078,2023-06-01 10:52:14,2023-06-01 12:05:07,"walking",45,496.995583481294,4373.87599992752,2023-06-01 10:52:14,5,12,"2023-06-01",1685634734.109,1685639107.985,0,9,"N"
"fsacoto",366,722217.596529715,9677239.06569066,722330.002107002,9677248.03467888,-79.0008171,-2.9183078,-78.9998064,-2.9182249,2023-06-01 12:05:07,2023-06-01 13:12:09,"walking",3,10.7477707427976,4021.45600008965,2023-06-01 12:05:07,5,13,"2023-06-01",1685639107.985,1685643129.441,0,22,"N"
"fsacoto",367,722330.002107002,9677248.03467888,740014.116253064,9694972.05528265,-78.9998064,-2.9182249,-78.8410818,-2.7576931,2023-06-01 13:12:09,2023-06-04 09:35:35,"in_vehicle",188,30348.2159008687,246206.467000008,2023-06-01 13:12:09,5,9,"2023-06-01",1685643129.441,1685889335.908,0,39,"N"
"fsacoto",368,740014.116253064,9694972.05528265,740011.9383246,9694960.95382273,-78.8410818,-2.7576931,-78.8411012,-2.7577935,2023-06-04 09:35:35,2023-06-04 09:52:06,"walking",3,15.9801099396844,990.155999898911,2023-06-04 09:35:35,1,9,"2023-06-04",1685889335.908,1685890326.064,0,39,"N"
"fsacoto",369,740011.9383246,9694960.95382273,740005.769222081,9694969.27194711,-78.8411012,-2.7577935,-78.8411568,-2.7577184,2023-06-04 09:52:06,2023-06-04 10:25:04,"walking",10,98.3172686960593,1978.80400013924,2023-06-04 09:52:06,1,10,"2023-06-04",1685890326.064,1685892304.868,0,39,"N"
"fsacoto",370,740005.769222081,9694969.27194711,740005.942365112,9694954.35012137,-78.8411568,-2.7577184,-78.841155,-2.7578533,2023-06-04 10:25:04,2023-06-04 13:10:03,"in_vehicle",182,5434.19897473256,9898.16700005531,2023-06-04 10:25:04,1,13,"2023-06-04",1685892304.868,1685902203.035,0,39,"N"
"fsacoto",371,740005.942365112,9694954.35012137,740010.290714289,9694960.14934609,-78.841155,-2.7578533,-78.841116,-2.7578008,2023-06-04 13:10:03,2023-06-04 13:45:03,"walking",4,23.9930754932535,2100.61500000954,2023-06-04 13:10:03,1,13,"2023-06-04",1685902203.035,1685904303.65,0,39,"N"
"fsacoto",372,740010.290714289,9694960.14934609,739996.648934321,9694963.29333721,-78.841116,-2.7578008,-78.8412387,-2.7577726,2023-06-04 13:45:03,2023-06-04 15:54:01,"walking",11,94.4525231478249,7738.23199987411,2023-06-04 13:45:03,1,15,"2023-06-04",1685904303.65,1685912041.882,0,39,"N"
"fsacoto",373,739996.648934321,9694963.29333721,740004.340601554,9694960.42560622,-78.8412387,-2.7577726,-78.8411695,-2.7577984,2023-06-04 15:54:01,2023-06-04 18:05:10,"in_vehicle",4,30.7360497915828,7868.23099994659,2023-06-04 15:54:01,1,18,"2023-06-04",1685912041.882,1685919910.113,0,39,"N"
"fsacoto",374,740004.340601554,9694960.42560622,740006.324116861,9694962.45726298,-78.8411695,-2.7577984,-78.8411517,-2.75778,2023-06-04 18:05:10,2023-06-04 22:16:48,"walking",3,15.1937094488689,15098.1909999847,2023-06-04 18:05:10,1,22,"2023-06-04",1685919910.113,1685935008.304,0,39,"N"
"fsacoto",375,740006.324116861,9694962.45726298,722299.385922833,9677246.41904022,-78.8411517,-2.75778,-79.0000817,-2.91824,2023-06-04 22:16:48,2023-06-05 07:25:14,"in_vehicle",996,31262.5067814282,32905.853000164,2023-06-04 22:16:48,1,7,"2023-06-04",1685935008.304,1685967914.157,0,22,"N"
"fsacoto",376,722299.385922833,9677246.41904022,722332.220453907,9677282.38333186,-79.0000817,-2.91824,-78.999787,-2.9179143,2023-06-05 07:25:14,2023-06-05 09:00:22,"walking",17,150.101903665711,5708.25199985504,2023-06-05 07:25:14,2,9,"2023-06-05",1685967914.157,1685973622.409,0,22,"N"
"fsacoto",377,722332.220453907,9677282.38333186,740001.516623281,9694961.07227574,-78.999787,-2.9179143,-78.8411949,-2.7577926,2023-06-05 09:00:22,2023-06-05 10:12:29,"in_vehicle",946,32026.7878882551,4326.95000004768,2023-06-05 09:00:22,2,10,"2023-06-05",1685973622.409,1685977949.359,0,39,"N"
"fsacoto",378,740001.516623281,9694961.07227574,739256.203487389,9695110.04361948,-78.8411949,-2.7577926,-78.8478982,-2.756458,2023-06-05 10:12:29,2023-06-05 16:20:04,"walking",135,1435.69947106769,22054.7980000973,2023-06-05 10:12:29,2,16,"2023-06-05",1685977949.359,1686000004.157,0,2,"N"
"fsacoto",379,739256.203487389,9695110.04361948,740007.799158097,9694953.97067389,-78.8478982,-2.756458,-78.8411383,-2.7578567,2023-06-05 16:20:04,2023-06-05 18:16:31,"walking",100,1009.25180092731,6987.42999982834,2023-06-05 16:20:04,2,18,"2023-06-05",1686000004.157,1686006991.587,0,39,"N"
"fsacoto",380,740007.799158097,9694953.97067389,740003.171403849,9694959.69768997,-78.8411383,-2.7578567,-78.84118,-2.757805,2023-06-05 18:16:31,2023-06-05 18:30:04,"in_vehicle",3,17.6516863166297,812.844000101089,2023-06-05 18:16:31,2,18,"2023-06-05",1686006991.587,1686007804.431,0,39,"N"
"fsacoto",381,740003.171403849,9694959.69768997,740010.596200806,9694963.00257267,-78.84118,-2.757805,-78.8411133,-2.757775,2023-06-05 18:30:04,2023-06-05 19:20:03,"still",5,27.0476870484626,2999.05599999428,2023-06-05 18:30:04,2,19,"2023-06-05",1686007804.431,1686010803.487,0,39,"N"
"fsacoto",382,740010.596200806,9694963.00257267,739996.989662628,9694961.04730284,-78.8411133,-2.757775,-78.8412356,-2.7577929,2023-06-05 19:20:03,2023-06-05 19:42:26,"walking",2,1.95943411663707,1342.77200007439,2023-06-05 19:20:03,2,19,"2023-06-05",1686010803.487,1686012146.259,0,39,"N"
"fsacoto",383,739996.989662628,9694961.04730284,726646.700131386,9680102.4353834,-78.8412356,-2.7577929,-78.9610339,-2.8923473,2023-06-05 19:42:26,2023-06-06 08:40:50,"in_vehicle",673,26159.3371484337,46704.0099999905,2023-06-05 19:42:26,2,8,"2023-06-05",1686012146.259,1686058850.269,0,2,"N"
"fsacoto",384,726646.700131386,9680102.4353834,722340.716656624,9677263.92001831,-78.9610339,-2.8923473,-78.9997103,-2.9180811,2023-06-06 08:40:50,2023-06-06 09:05:04,"in_vehicle",227,9789.86557538853,1454.30900001526,2023-06-06 08:40:50,3,9,"2023-06-06",1686058850.269,1686060304.578,0,22,"N"
