"","tripid","ox","oy","oz","departure","dx","dy","dz","arrival","tdistance","ttime","dow","timestamp","uid","id"
"368","81",723905.695026202,9678895.44491583,2500,18.34722,723922.783279207,9678905.94375515,2489.6,19.01,11.4053174175621,0.662780000000001,6,1686337236,"1a0b8669f8",368
"369","82",723909.762999038,9678900.54746734,2491.9,19.81389,719668.120785829,9677748.93122165,2574.6,20.06222,8.22525661416428,0.248329999999999,6,1686341024,"1a0b8669f8",369
"370","83",719660.663923104,9677745.19499029,2579,20.25639,719675.043451114,9677752.41401186,2579,20.25722,0.0304637553256882,0.000830000000000553,6,1686341726,"1a0b8669f8",370
"371","84",719847.74613842,9677809.41243158,2564.3,20.45139,719679.292122753,9677746.57798441,2579.1,21.14472,16.6576000805952,0.69333,6,1686344921,"1a0b8669f8",371
"372","85",719930.564332912,9677826.8744557,2575.5,8.54389,722127.213996078,9677039.16078371,2557.9,8.88361,4.63347760607129,0.33972,7,1686387181,"1a0b8669f8",372
"373","86",721180.917783161,9677534.81235345,2580.1,13.75361,723084.810549778,9677574.9105159,2527.1,13.81806,2.1740182377511,0.064449999999999,1,1686491345,"1a0b8669f8",373
"374","87",724754.880256431,9679386.1091135,2527.1,14.03944,724761.582849047,9679378.22226832,2489,14.23222,2.54485290232839,0.192779999999999,1,1686492836,"1a0b8669f8",374
"375","88",713106.985465012,9670724.28265776,2489,15.21222,713373.421287238,9670708.52371913,2934,15.22722,14.7849257136447,0.0150000000000006,1,1686496418,"1a0b8669f8",375
"376","89",717499.440404869,9675905.55522059,2921,15.93,717806.008491014,9676536.26879626,2604.1,15.96556,7.39146896560367,0.0355600000000003,1,1686499076,"1a0b8669f8",376
"377","9",721489.344515145,9678014.89130723,-1,13.40361,724537.792060149,9679499.80835805,2498.1,14.00778,5.03196859641416,0.60417,3,1685455228,"1a0b8669f8",377
"378","90",719691.817391315,9677717.33571661,2604.1,16.18833,719670.895579367,9677752.32174818,2579.3,16.235,2.81258717632701,0.0466699999999989,1,1686500046,"1a0b8669f8",378
"379","91",719648.919790475,9677769.66905572,2578.5,18.705,722818.227817027,9678061.54332514,2523.6,19.37667,9.19347685883394,0.671670000000002,1,1686511356,"1a0b8669f8",379
"380","92",722969.337199492,9677654.56106823,2523.6,19.70556,719669.121881002,9677749.10642433,2579,19.89639,3.89822204357483,0.190830000000002,1,1686513227,"1a0b8669f8",380
"381","93",719673.073044796,9677757.50502857,2579.1,20.08472,719660.54520204,9677734.56662173,2579,20.34833,0.0441117723995802,0.26361,1,1686514854,"1a0b8669f8",381
"382","94",719670.95567915,9677754.88754282,2579.1,20.63694,719658.478374998,9677754.42279137,2579.3,20.80861,0.144749621368876,0.171670000000002,1,1686516511,"1a0b8669f8",382
"383","95",719651.350602383,9677754.4574125,2579,11.33417,719655.317640868,9677733.86795653,2579,11.41972,0.055832788594929,0.0855499999999996,2,1686569111,"1a0b8669f8",383
"384","96",719661.259140851,9677735.85937932,2579,13.45778,719660.529476402,9677744.62011061,2579,13.46111,0.0386647757765375,0.00333000000000006,2,1686576460,"1a0b8669f8",384
"385","97",719660.370419042,9677749.03329504,2579,16.26,722093.089335793,9677096.86648161,2555.9,16.64056,4.91759016603312,0.380559999999999,2,1686587906,"1a0b8669f8",385
"386","98",719875.830195651,9677806.69769514,2567.5,6.89361,719671.174933104,9677753.09545217,2579.3,7.46528,6.8420469522023,0.57167,3,1686641275,"1a0b8669f8",386
"387","99",719665.373484973,9677754.87521411,2579.1,11.70917,721509.289630619,9678302.1070191,2556.5,12.14361,3.01951996483011,0.43444,3,1686658117,"1a0b8669f8",387
"388","1",725973.066567584,9675290.27877596,2572.8,15.08167,725961.619302915,9675299.89993127,2573.3,15.08444,0.0374597012231847,0.00276999999999994,2,1685372704,"5e07916cfb",388
"389","10",722115.921634253,9677092.31340141,2555.4,10.78944,722197.652041409,9677222.96449436,2541.1,11.4225,1.45942310216238,0.633059999999999,3,1685445921,"5e07916cfb",389
"390","100",722104.491189601,9677105.31822851,2557.3,9.65694,722103.197151392,9677102.99791485,2557.3,9.65722,0.0149908032159179,0.000280000000000058,2,1687772366,"5e07916cfb",390
"391","101",722093.369163301,9677141.70347611,2556.2,9.87806,722201.109477329,9677222.47170708,2540.9,11.34167,2.26720607673722,1.46361,2,1687778430,"5e07916cfb",391
"392","102",722209.910408935,9677212.78956599,2537.8,12.07389,725968.343725327,9675285.90748221,2572.6,12.35056,7.16579563003194,0.276669999999999,2,1687782062,"5e07916cfb",392
"393","103",726048.665996968,9675232.11892392,2575.7,16.52111,725963.016441471,9675297.70745122,2571.6,16.56972,0.191708763370659,0.04861,2,1687797251,"5e07916cfb",393
"394","104",725963.229651072,9675304.88520059,2572.1,16.81556,722227.103028614,9677250.97155106,2549.5,17.28,7.29235651178105,0.46444,2,1687799808,"5e07916cfb",394
"395","105",722200.60855875,9677234.69397289,2537.2,17.74111,722412.619397082,9677158.15731546,2547.7,17.9725,1.5512565968504,0.231390000000001,2,1687802301,"5e07916cfb",395
"396","106",722432.050706229,9677104.55876143,2551.5,18.59917,725963.419897479,9675305.54847294,2572.1,19.72306,12.620139530559,1.12389,2,1687808603,"5e07916cfb",396
"397","107",721953.631561106,9677214.47244316,2539.4,6.94583,722008.531479549,9677164.75955787,2539.8,7.80222,1.71399309070526,0.85639,3,1687852088,"5e07916cfb",397
"398","108",722010.678911763,9677184.26568466,2539.8,8.41222,721989.79889477,9677161.05452511,2539.8,8.43028,0.37420193490914,0.0180600000000002,3,1687854349,"5e07916cfb",398
"399","109",721998.331195833,9677156.64853097,2539.8,9.13167,722095.136312129,9677078.60268139,2556.1,9.19694,0.182322159415898,0.0652699999999999,3,1687857109,"5e07916cfb",399
"400","11",722169.958752683,9677207.8835341,2536.8,12.68639,725989.725112492,9675327.37793211,2572.1,13.25444,7.32912030754903,0.568050000000001,3,1685452516,"5e07916cfb",400
"401","12",725979.205229378,9675314.96527501,2569.9,17.82333,722189.926274636,9677218.1781542,2542.4,18.12694,7.0420160196018,0.303610000000003,3,1685470057,"5e07916cfb",401
"402","13",722156.485656508,9677210.3075089,2539.4,19.93472,725351.177664026,9680308.16525905,2527.1,20.27361,6.58924097959587,0.338890000000003,3,1685477785,"5e07916cfb",402
"403","14",725352.673706545,9680305.24268088,2527.1,21.1,725960.968491785,9675296.68256614,2572.1,21.55639,9.7780465504541,0.456389999999999,3,1685482403,"5e07916cfb",403
"404","15",725975.487510065,9675294.62107398,2572.4,6.48167,722102.884389964,9677120.98213256,2556.2,7.24028,7.29095004784867,0.75861,4,1685517265,"5e07916cfb",404
"405","16",722050.120152166,9677070.8853287,2555.7,9.91667,722083.389688494,9677076.37836305,2557.1,9.93917,0.0441923911044814,0.0225000000000009,4,1685526981,"5e07916cfb",405
"406","17",722106.95755205,9677104.04193849,2555.9,11.46306,722088.981431074,9677100.5125415,2557.3,11.47667,0.112608027758196,0.0136099999999999,4,1685532516,"5e07916cfb",406
"407","18",722104.406267095,9677163.91459182,2553.4,11.76056,725979.135130735,9675288.6418777,2571.4,12.25528,7.76847018354496,0.494720000000001,4,1685535319,"5e07916cfb",407
"408","19",725990.277109285,9675294.59418397,2571.8,14.43583,722848.160703744,9677716.33736705,2525.3,14.62778,6.08469663072472,0.19195,4,1685543860,"5e07916cfb",408
"409","2",725959.296209202,9675294.32976171,2572.2,15.75639,725955.921821266,9675303.80351568,2572.2,15.76083,0.0267237265637296,0.00444000000000067,2,1685375139,"5e07916cfb",409
"410","20",722911.062042647,9677651.15878074,2521.9,14.83333,721708.649552526,9678283.21823544,2544.1,15.20861,7.03481377093617,0.37528,4,1685545951,"5e07916cfb",410
"411","21",721861.37459649,9678429.21732527,2541.4,15.60528,724740.127133756,9680673.78826289,2539.8,15.84333,5.77450233551568,0.238049999999999,4,1685548236,"5e07916cfb",411
"412","22",724738.61001967,9680671.12544812,2540.6,16.03972,724760.174746186,9680647.35187041,2540.6,16.13861,0.0202921612006765,0.0988900000000008,4,1685549299,"5e07916cfb",412
"413","23",725353.546872703,9680296.01686844,2527,16.36194,725347.549425569,9680287.80980437,2527,16.36278,0.699749390551527,0.000840000000000174,4,1685550106,"5e07916cfb",413
"414","24",725347.954557871,9680290.49672337,2527,17.06167,725967.798041093,9675285.46606217,2572.1,17.65194,8.44335528317477,0.59027,4,1685554747,"5e07916cfb",414
"415","25",726128.763054417,9675134.04517717,2590.6,18.20889,721878.300287605,9677205.55902875,2539.6,18.9375,13.7528857632425,0.72861,4,1685559375,"5e07916cfb",415
"416","26",721868.416931485,9677231.91054262,2539.1,19.11556,721869.992540692,9677211.18121631,2539.6,19.97194,1.35073902197984,0.856380000000001,4,1685563099,"5e07916cfb",416
"417","27",721879.62853787,9677233.42799475,2539.6,20.19417,723202.359123569,9678310.70825943,2516.2,20.61028,3.26252488781726,0.41611,4,1685565397,"5e07916cfb",417
